epoch,train_losses,train_accs,val_losses,val_accs
1,2.9238474344889323,31.42,3.027512385559082,29.68
2,1.792709223980374,55.23,2.013499799919128,51.11
3,1.5176117790222168,62.05,1.8028987886428833,56.07
4,1.298734304131402,66.94,1.6411143144607543,59.64
5,1.1255453693813748,70.96,1.511462458229065,63.18
6,1.0298302190356785,73.62,1.4797164417266846,64.15
7,0.947086578687032,75.7,1.446178214454651,64.98
8,0.9071540243572659,77.02,1.463728560066223,65.25
9,0.8652567728678385,77.81,1.4434515691757202,65.58
10,0.7764133978949653,79.91,1.4179140779495238,66.69
11,0.7406895948198107,81.29,1.4315209453582765,66.72
12,0.7004281194368999,82.17,1.4149114801406861,67.05
13,0.6723163706991407,83.03,1.4189116276741027,67.19
14,0.6251226111094157,83.99,1.4231554676055909,67.19
15,0.577405162747701,84.94,1.3924547760009767,68.31
16,0.567280216799842,85.28,1.406475563812256,67.95
17,0.5186687050554487,86.17,1.3958086275100707,68.17
18,0.4701529117531247,87.09,1.3664763175964356,68.91
19,0.42259856980111865,88.38,1.3655580686569213,69.04
20,0.38150893109639483,89.46,1.3709979293823242,69.18
21,0.32124579943021137,91.12,1.3673532600402831,69.76
22,0.3096884399467044,91.56,1.396429987335205,68.99
23,0.30587755233711666,91.57,1.3918547800064087,69.65
24,0.2977399841017193,91.79,1.3708429761886596,69.92
25,0.2873760758691364,92.08,1.3889779457092286,69.19
26,0.28488621159394584,91.95,1.4044532808303833,69.3
27,0.24561597433222665,92.99,1.385274010848999,69.65
28,0.21183313162061904,93.94,1.3965690160751343,69.38
29,0.17389492171737883,95.14,1.378787561225891,70.11
30,0.16159891076948907,95.42,1.392547075843811,69.75
31,0.1406485640320513,96.12,1.4077582412719727,69.72
32,0.14527739425301553,95.94,1.4263228887557984,69.84
33,0.12132610633141465,96.71,1.4101291889190675,69.96
34,0.14201129746701982,95.99,1.4355306541442872,69.75
35,0.10925174636708365,96.99,1.4223165756225586,70.11
36,0.0818447885327869,97.76,1.4248565195083618,70.04
37,0.08320246999992265,97.71,1.4361842184066773,70.21
38,0.05802439844608307,98.48,1.416496396255493,70.23
39,0.050761622294618024,98.69,1.4275337924957276,70.44
40,0.05967339803609583,98.43,1.4434354019165039,69.96
41,0.0460874426058597,98.85,1.4505997829437256,70.22
42,0.05011950844940212,98.75,1.4615434755325318,69.89
43,0.033731491791705294,99.19,1.4687685626983642,70.26
44,0.029021098507609634,99.33,1.4749901508331298,70.34
45,0.024920561761409044,99.44,1.4671000268936156,70.42
46,0.02171675161661373,99.52,1.467252222442627,70.59
47,0.019702345752716066,99.57,1.4715305402755738,70.57
48,0.017320666128314205,99.64,1.4752165908813477,70.15
49,0.014659040138953262,99.7,1.4802530101776123,70.23
50,0.014073225440581639,99.73,1.4889710914611816,70.39
