epoch,train_losses,train_accs,val_losses,val_accs
1,2.4905069430033366,10.0,2.496317837142944,10.0
2,2.5662917072719997,19.6,2.5704788360595705,19.3
3,3.0212223471747506,19.74,3.0437996879577636,19.24
4,2.8762025383843315,27.13,2.928712055969238,26.72
5,2.68128987926907,31.69,2.7411002365112305,31.56
6,2.1269843275494047,40.06,2.2097725540161135,38.92
7,1.8755694157282512,45.8,2.0077940826416016,43.14
8,1.5651650889926487,55.68,1.804187728691101,50.72
9,1.6425544066005282,56.41,1.9538770065307618,51.82
10,1.4485421759817336,63.04,1.8260009727478028,56.32
11,1.4932218593809339,61.86,1.8729729249954223,54.98
12,1.2850300438986884,66.8,1.7330346039772033,58.8
13,1.1349444855478075,69.68,1.6005682554244995,60.62
14,1.0561921311484443,71.75,1.6221365990638732,61.2
15,0.9249627091089885,74.62,1.479338897037506,62.7
16,0.9817392885737949,73.78,1.5590906675338745,62.44
17,0.9081226349830628,76.14,1.5611306558609008,63.36
18,0.7918305648167928,78.5,1.4555436754226685,64.64
19,0.7861459888882107,78.44,1.4428766961097717,64.64
20,0.8326987187173631,78.81,1.5847788654327393,63.86
21,0.8034374217033387,78.4,1.5215461687088012,64.0
22,0.628321893119812,81.84,1.3145926195144653,65.98
23,0.6231458180083169,81.41,1.3168423017501831,66.14
24,0.627473762067159,83.03,1.4517078156471253,66.78
25,0.522170176712672,85.49,1.3541842958450316,67.54
26,0.43001962678167555,87.32,1.2751428426742553,68.1
27,0.4772721832599905,86.98,1.385695397377014,67.78
28,0.41257995763884653,89.12,1.4085043217658997,68.52
29,0.4337541359570291,87.44,1.3626096591949464,67.4
30,0.35794040382703146,90.08,1.427108609008789,68.82
31,0.5614503273593054,83.3,1.452536496734619,65.08
32,0.3562394388145871,90.57,1.4565132543563843,68.7
33,0.2859723523219426,91.93,1.3687729194641114,69.96
34,0.3573340623325772,89.95,1.4620602453231812,68.3
35,0.27623384725517697,92.79,1.4138017560958862,70.52
36,0.2311727900425593,93.99,1.4730075420379638,70.02
37,0.2505655441297425,93.18,1.3913276992797852,69.62
38,0.23177517616351445,93.8,1.405047076034546,69.88
39,0.21312387126319937,93.97,1.3972733657836913,70.34
40,0.20357047189209196,94.48,1.421818879699707,70.58
41,0.1808499589966403,95.26,1.4430689544677735,70.14
42,0.18824649873640803,94.49,1.3639273567199708,70.92
43,0.16280999214930666,96.0,1.4044329620361329,70.18
44,0.15868020504415034,95.88,1.4761123493194581,70.64
45,0.13752449397775862,96.3,1.4967650733947755,70.74
46,0.13118636803527672,96.44,1.4508181316375732,71.02
47,0.13897144700288772,96.68,1.5836044589996339,69.82
48,0.18278171319365502,94.14,1.3353426186561586,70.64
49,0.12051684780269861,96.41,1.4424030418395997,70.48
50,0.10636302597655191,97.14,1.4764415155410766,70.68
51,0.10710802198350429,96.9,1.3889212488174438,71.2
52,0.14987587787177828,95.43,1.4651288835525513,70.16
53,0.0986530595358875,97.4,1.4385113508224487,71.1
54,0.09871225361360444,97.83,1.5413340765953063,70.86
55,0.11877578548689684,96.73,1.4779760831832887,70.78
56,0.08675761354184813,97.6,1.5663149554252624,70.48
57,0.06952914088434643,98.26,1.589897382926941,71.16
58,0.07670713718067855,98.24,1.556820545387268,71.56
59,0.0662259625822823,98.48,1.5854438734054566,71.74
60,0.07771490764369567,98.25,1.5567172065734862,71.64
61,0.07679896781098408,97.92,1.4495196626663207,71.8
62,0.07183423334991353,98.4,1.5281962497711181,71.72
63,0.08127327423471337,98.5,1.6241853801727295,71.26
64,0.0660857917935484,98.71,1.6176128517150878,71.36
65,0.09218346347225209,98.6,1.6724408176422119,71.32
66,0.0720700477435564,98.49,1.6082461753845214,71.06
67,0.07843670022348459,98.58,1.6685966800689698,70.88
68,0.08711433886875294,98.52,1.7100477420806885,71.2
69,0.05268006750768464,98.88,1.6867294689178467,71.76
70,0.06945721360248151,98.85,1.7253402492523193,71.5
71,0.06377761044617121,98.8,1.7217960327148438,71.74
72,0.05658302916350464,98.92,1.745811276626587,71.84
73,0.07128552688734555,98.93,1.7547139518737793,71.76
74,0.05668234387200209,99.02,1.736137794494629,71.7
75,0.049906937360037894,99.1,1.7581184127807616,72.2
