epoch,train_losses,train_accs,val_losses,val_accs
1,74249.39405,10.03,75453.6115,9.62
2,1784.6620771918404,11.08,1757.114702734375,11.6
3,333.50165683051216,11.08,338.85915673828123,10.82
4,6.166393120574951,10.43,6.233458013153077,9.92
5,7.846759761895074,15.35,8.05456639099121,15.44
6,2.876369827355279,32.2,2.9063954387664794,31.86
7,2.88253982963562,39.36,3.1060928462982176,37.82
8,2.166952317958408,48.86,2.411630373764038,45.36
9,2.168210001733568,54.94,2.520397193527222,51.02
10,3.3076287925720216,39.76,3.521944551086426,37.26
11,1.6858668082767063,59.16,2.058435600280762,53.52
12,1.5736614951875474,60.66,1.9015102474212646,56.2
13,1.2157989808400471,66.7,1.5993279876708983,59.28
14,1.5122732606252034,61.43,1.9060313766479493,55.5
15,1.0733750001298057,71.0,1.6067244889259338,60.2
16,1.135103494474623,72.64,1.7453731413841247,61.9
17,0.8949077619817521,76.52,1.452765230846405,65.14
18,0.842290927971734,77.67,1.4589202198028564,65.48
19,1.3251357535468207,70.57,2.0269381675720215,59.86
20,0.9588482417212593,76.59,1.7512418379306793,62.92
21,0.8957412168502807,76.86,1.5277476952552795,65.16
22,0.8332086303710937,76.24,1.4267859149932862,62.18
23,0.6429016446113587,80.81,1.3253151386737823,66.56
24,0.5930097749286227,83.65,1.4264313626289367,65.36
25,0.6895855985641479,81.04,1.5015180088043212,65.74
26,0.7263211186408997,78.98,1.515960503578186,63.64
27,0.4486468482812246,87.94,1.3888270778656007,68.66
28,0.370484172990587,90.11,1.314994141292572,69.24
29,0.46372543431984053,85.92,1.3175687355995178,67.78
30,0.3765199535581801,89.13,1.3930659172058106,66.94
31,0.5341443761913313,85.36,1.4798458010911941,68.72
32,0.300480329240693,91.22,1.355025943374634,69.6
33,0.364298020807902,90.52,1.3584678546905518,70.76
34,0.34282162608702976,90.32,1.4707648559570312,68.26
35,0.3319651797215144,91.27,1.5234581623077392,69.38
36,0.4622685468620724,88.27,1.7345345375061034,66.4
37,0.4635645932277044,87.82,1.6476169947624206,68.62
38,0.30738299786514706,90.89,1.3514701557159423,70.0
39,0.2702193314048979,92.17,1.3440348885536193,70.14
40,0.19189101965559854,94.46,1.437859264755249,69.9
41,0.20146003213276464,95.21,1.4514338671207427,70.46
42,0.28739949313302837,91.51,1.3907342386245727,68.7
43,0.2008157385693656,93.98,1.5596774477005004,68.6
44,0.14770750328368612,96.03,1.488361230659485,71.46
45,0.15695331974286172,95.56,1.5658601177215576,70.78
46,0.22344224974248145,95.24,1.5640060786247254,70.14
47,0.25140672449005974,92.62,1.5553847410678863,69.42
48,0.25504901038275823,94.32,1.5518349034309387,70.88
49,0.2168617374320825,94.06,1.6739091320037842,70.32
50,0.19726021190755483,95.17,1.6826360763549804,69.84
51,0.1951244602427611,94.27,1.52946651802063,70.62
52,0.4287390728811423,89.45,1.8926039600372315,65.94
53,0.19922465511163076,94.66,1.6147477207183838,69.4
54,0.1246740064540671,96.8,1.5366688163757325,71.12
55,0.11274899413341449,97.06,1.6183110743522644,70.68
56,0.18050085461530835,96.85,1.7279237922668458,71.68
57,0.07769260766315791,98.14,1.605035380935669,71.94
58,0.24611609467135534,93.74,1.712179467868805,70.06
59,0.14245484069453346,96.34,1.703201291847229,70.38
60,0.17603288385950858,95.91,1.8230373945236207,69.42
61,0.08093289243330558,97.78,1.6116974071502685,72.38
62,0.11734294449678725,97.53,1.7530778421401978,70.88
63,0.09267630190511958,97.55,1.6938791273117066,72.04
64,0.11293999294446808,97.63,1.8348916357040406,71.46
65,0.10562736050080922,97.65,1.7805548099517823,71.7
66,0.18784534477507178,95.96,1.7734073280334472,70.88
67,0.10605341727205604,97.52,1.719249995994568,71.9
68,0.060638019013984336,98.3,1.6991478817939758,72.08
69,0.2763342234804709,94.26,1.8855979110717773,69.02
70,0.08209509403602117,98.16,1.7280721236228942,71.58
71,0.12693251114585438,97.12,1.8312779413223266,70.54
72,0.10174094749337269,98.27,1.7401431796312332,72.4
73,0.0924847593085323,97.78,1.8694885960578917,71.14
74,0.08556685825458003,98.29,1.8432596767425538,71.92
75,0.08574419743026503,98.65,1.8291584911346435,72.12
76,0.11772916223766904,98.66,1.8459278325080872,72.48
77,0.0648810734151759,98.68,1.8018487185478211,72.32
78,0.06355709220343787,99.08,1.7344263716697692,73.58
79,0.05108899520849809,99.13,1.7597401988983155,73.0
80,0.038179225875085425,99.34,1.6777613286018371,73.42
81,0.05668808041674266,99.11,1.757063114118576,73.46
82,0.04540253782294587,99.24,1.74953708486557,73.14
83,0.04004401920956249,99.31,1.7516653336524963,73.78
84,0.06440393058610562,99.12,1.7782916937351227,73.64
85,0.038212249562501285,99.39,1.7830532006263733,73.44
86,0.06927876603679939,99.1,1.8100925957202911,73.72
87,0.03368898236173878,99.46,1.7323379663705827,73.76
88,0.06072664517593932,99.15,1.780657762813568,73.74
89,0.057051175948837775,99.19,1.8060347269535064,73.54
90,0.050708365108812645,99.28,1.7731829808712005,73.62
91,0.058725712260751364,99.35,1.8147834221839905,73.48
92,0.055440810648538175,99.14,1.8372742896080017,73.38
93,0.04205631372607831,99.31,1.862429900932312,73.22
94,0.07579724252662208,99.15,1.9091583287239076,73.36
95,0.05130619055584797,99.25,1.8570446301460266,73.36
96,0.05143818240698116,99.34,1.8421092258453369,73.38
97,0.05658173744150231,99.31,1.8538132744789124,73.5
98,0.05931327124610026,99.29,1.8909603505134582,73.6
99,0.04583436998755464,99.38,1.8250172162055969,73.48
100,0.04765200102870068,99.39,1.8718945620536804,73.62
