epoch,train_losses,train_accs,val_losses,val_accs
1,2.4721036751641168,10.82,2.474629898071289,10.24
2,3.2988488142225476,12.63,3.285282484817505,12.98
3,3.0467870492723255,18.42,3.053405271911621,18.8
4,2.547247999403212,28.74,2.5658402221679686,27.32
5,2.356395129394531,35.61,2.3996145053863525,35.76
6,2.912473113886515,35.46,3.02806443939209,34.7
7,2.702432925330268,39.4,2.824345274734497,37.7
8,2.061307174873352,50.22,2.2760677352905274,47.0
9,1.8945309299151103,57.2,2.265378363800049,52.12
10,1.7867486605114407,57.31,2.101253971481323,53.26
11,1.278680315542221,65.59,1.65569813041687,58.54
12,1.2225542985174391,68.02,1.6689004035949706,60.2
13,1.2663016526513629,68.8,1.7993331863403321,59.7
14,0.9990224463952913,71.99,1.4925045780181885,61.44
15,1.0975534452358882,72.66,1.7332687921524048,61.24
16,0.981930217133628,74.02,1.622757195854187,62.42
17,1.1165973217195935,70.2,1.6672370368957519,60.64
18,0.7875006229771508,77.19,1.3309664752960204,66.12
19,0.6635455661323335,80.92,1.2950968959808349,66.7
20,0.6211033072249756,82.16,1.2912719661712646,67.5
21,0.671965627834532,81.4,1.4137109462738038,66.44
22,1.182204310629103,69.91,1.8835400329589844,58.98
23,0.6582912522900436,81.79,1.4030598824501037,66.48
24,0.5314346929070022,85.14,1.3517248404502868,67.9
25,0.45679940824674237,86.68,1.2659169412612914,68.28
26,0.3939315027232799,88.38,1.2731079803466796,68.88
27,0.4173235433651341,88.41,1.358412434196472,68.58
28,0.5664699025405778,83.4,1.379867763519287,66.64
29,0.3177883235979411,90.9,1.225425007724762,70.68
30,0.2941976800917751,91.94,1.2876965973377228,71.18
31,0.3130236952409976,91.92,1.3662128971099854,70.32
32,0.2670551567922036,92.13,1.2410456762313842,70.48
33,0.2236767222808467,93.4,1.1738390476226808,70.46
34,0.1735542906122075,95.15,1.2742800424098968,71.06
35,0.16328514286436968,95.34,1.2966459537506103,71.76
36,0.1647518430462728,95.43,1.3038871097564697,71.66
37,0.17990512427637975,95.71,1.4542980286598206,70.48
38,0.16986539017369764,95.09,1.349553904914856,71.14
39,0.18567013535996277,94.63,1.3880217975139617,70.68
40,0.1184670375795828,96.72,1.4045539686203004,71.38
41,0.19771640984126262,94.35,1.5012879606246947,69.94
42,0.1462086178253146,95.95,1.3614733190059662,71.6
43,0.13197243589492735,96.49,1.4136011132240296,71.56
44,0.10828664290742017,97.24,1.5019589006900786,71.6
45,0.14918340230217048,95.84,1.3570550373077392,71.64
46,0.09008962176537348,97.51,1.3755800396442412,71.84
47,0.1386048019916233,96.75,1.4477712171554566,71.12
48,0.08225812246923646,97.88,1.380093092918396,71.6
49,0.06225512120210462,98.49,1.429160225892067,71.64
50,0.06513113609916633,98.26,1.40052369492054,71.9
51,0.059270234645571976,98.56,1.4756372349381446,71.94
52,0.09521481559607718,97.84,1.548895296549797,71.52
53,0.06899848518940724,98.25,1.4694847138404845,71.96
54,0.05567106753324883,98.71,1.4943780243873597,72.24
55,0.048933779797661635,98.93,1.5613564557552337,72.28
56,0.04894980377410021,98.88,1.5950100758075714,72.28
57,0.04420668566419433,99.09,1.589187957572937,72.2
58,0.06778287704371744,98.78,1.5854699738979339,72.06
59,0.04513548515364528,99.14,1.6044583332061768,72.56
60,0.04136528782813499,99.21,1.6227375242233277,72.52
61,0.039063670386394696,99.26,1.6567496965885162,72.48
62,0.04443427344519231,99.22,1.6767653327465057,72.32
63,0.03456434323777341,99.4,1.6522384294986725,72.34
64,0.03674971011386564,99.35,1.6669363046646117,72.38
65,0.03292529355606271,99.37,1.6956686964988708,72.3
66,0.0321738636962759,99.43,1.7076075176239014,72.14
67,0.047365545256746314,99.23,1.7787103900432586,72.16
68,0.03320750302671351,99.39,1.7343664011716842,72.34
69,0.02813599833916976,99.45,1.7360455999851228,72.48
70,0.03663406397400217,99.37,1.7714518231630325,72.3
71,0.031188728938406955,99.48,1.7092256721019745,72.48
72,0.033954754456303395,99.42,1.7688820906341076,72.4
73,0.03647728680040067,99.39,1.7711315162837504,72.34
74,0.03147890396135756,99.48,1.767381067752838,72.5
75,0.029176459700862568,99.52,1.7833305025577546,72.6
76,0.04332916074453388,99.37,1.80499376745224,72.22
77,0.03650504800306323,99.46,1.8042384789705277,72.62
78,0.029319120169806086,99.54,1.7851353906035423,72.7
79,0.030027702494565812,99.52,1.8008471690297128,72.6
80,0.030474659770954815,99.51,1.8362751198768617,72.3
81,0.049175836721445536,99.14,1.697080381131172,72.18
82,0.03870430427343688,99.3,1.7137859675526619,72.4
83,0.03176554589853105,99.4,1.7054322165369988,72.42
84,0.029866340949241486,99.48,1.7254039803504944,72.16
85,0.03393064774973318,99.4,1.755251421368122,72.4
86,0.035869172981143414,99.41,1.7376065759420396,72.6
87,0.03302345532463449,99.45,1.7589994703888894,72.26
88,0.03348172346805222,99.45,1.7861257110357285,72.36
89,0.04425489650783129,99.33,1.7633127913594246,72.26
90,0.03461339958710079,99.44,1.8036159328699113,72.36
91,0.03039418219758922,99.5,1.7667134506821633,72.64
92,0.036383134244863564,99.44,1.810632326310873,72.38
93,0.03276902400570818,99.48,1.823451404839754,72.34
94,0.027786918346433796,99.55,1.806117606973648,72.44
95,0.030297513995412736,99.51,1.794581653136015,72.46
96,0.031164259979278883,99.49,1.8063315269470215,72.52
97,0.029508716003369125,99.54,1.8381199941635131,72.48
98,0.038612730033742264,99.42,1.83791735612154,72.3
99,0.02701920261957372,99.58,1.83235788910985,72.34
100,0.024574801070382818,99.59,1.8265080453276634,72.5
