epoch,train_losses,train_accs,val_losses,val_accs
1,2.5891692480299207,10.0,2.592224493408203,10.0
2,2.78035380092197,17.06,2.7722547973632814,17.2
3,2.639851906967163,22.84,2.6802996669769286,21.88
4,2.5673365394592285,27.62,2.6059049686431885,26.92
5,2.559138393741184,30.74,2.615197506713867,30.22
6,2.387149075656467,37.3,2.5162809253692626,34.56
7,2.105453878794776,44.58,2.301591268157959,41.74
8,1.689243795108795,56.09,1.970375237560272,50.84
9,1.8195428371959261,55.68,2.1886391597747803,50.04
10,1.5570184699058534,60.03,1.9666348338127135,52.88
11,1.466109432220459,62.0,1.9150124366760255,53.78
12,1.3228783266968198,66.01,1.8716072813034057,56.88
13,1.2176302350150214,68.18,1.7815057102203369,58.16
14,1.1392288658883836,69.68,1.755795456314087,58.8
15,0.9773046930895911,73.22,1.595425587463379,61.32
16,1.035393051147461,73.3,1.7348206343650818,60.86
17,0.9857086742295159,73.49,1.6414970756530762,61.14
18,0.7512279027091132,78.7,1.4621993669509887,64.14
19,0.8237109908421835,78.06,1.6098578168869018,62.8
20,0.844720202922821,78.28,1.6793795923233032,62.02
21,0.777889428975847,79.31,1.584067877149582,63.12
22,0.6834255097283257,80.13,1.4700352078437806,63.86
23,0.5444352080742518,83.1,1.2871514648914337,65.58
24,0.4774553681400087,86.75,1.4800623891830444,65.6
25,0.5252281763712565,85.38,1.5351658086776734,65.16
26,0.5178912724892298,85.1,1.5175707025527954,65.2
27,0.5036879972398282,86.28,1.5575610437393188,65.52
28,0.4187956962691413,89.08,1.5627167751312256,66.48
29,0.42440839783880446,86.96,1.36446683075428,66.3
30,0.3312474145332972,90.78,1.4900698291778565,67.34
31,0.37383986943562825,89.0,1.3635202207803727,67.98
32,0.3368480609787835,90.98,1.5832713145494461,66.98
33,0.28042324204709795,91.94,1.4834392461776733,67.78
34,0.2976542796373367,91.47,1.5229978755950928,67.8
35,0.30706341601742637,91.29,1.5511538120269774,67.52
36,0.2565364582459132,93.03,1.572093762922287,68.38
37,0.2717717991961373,92.44,1.588791833639145,67.66
38,0.24456822051737043,92.86,1.5108848330020905,68.02
39,0.180874858344843,94.84,1.4071365552783013,68.66
40,0.18902318244940705,95.35,1.6141052675247192,67.92
41,0.16784041906197866,95.47,1.5830290380001069,67.72
42,0.14561424527259337,95.69,1.4435247215270997,68.78
43,0.16009830893932117,95.79,1.5989700025081635,68.3
44,0.11274414476686054,96.89,1.622735610961914,68.72
45,0.12535795376662992,96.4,1.6977009409427644,68.46
46,0.13024266854921976,96.38,1.681118405675888,68.26
47,0.12324098698852791,97.14,1.7643383810997009,69.28
48,0.12864097413001,96.46,1.7379134335517883,69.3
49,0.09853064569299523,97.42,1.758400048685074,69.2
50,0.10387671326137045,97.52,1.7848344050884246,69.24
51,0.17089546637899347,94.46,1.4903766961097717,68.54
52,0.1108700586553456,97.32,1.630786732697487,69.66
53,0.09398639098721454,97.72,1.6562358575820924,69.66
54,0.13954207676268285,96.46,1.577542582798004,69.08
55,0.09185633309988511,97.72,1.6383481916427611,69.04
56,0.10122951478600088,97.35,1.7443052510261536,69.18
57,0.1239756380856865,96.5,1.6478823709964752,69.5
58,0.13113928957150006,96.09,1.6198618875026702,68.5
59,0.08426055488052467,97.76,1.6520891018867492,69.14
60,0.09565127917826176,98.02,1.7676927559614182,69.02
61,0.06648947686727884,98.31,1.7466718088507651,69.68
62,0.07279447421671616,98.33,1.7883711931467057,69.46
63,0.08617033936041407,98.41,1.85923563092947,69.58
64,0.060041622749628085,98.75,1.8300990098714829,70.14
65,0.08851489012414175,97.35,1.6483482783794403,69.38
66,0.0682886000758383,98.35,1.7546465278863907,70.08
67,0.09461051374323563,97.76,1.7350124076962472,69.06
68,0.10931691124293073,98.04,1.8390544320523738,69.28
69,0.05552274571012046,98.73,1.784880851557851,69.86
70,0.08215193741355421,98.58,1.8601104960143566,69.44
71,0.06624037743482089,98.76,1.8692840291321278,69.6
72,0.05764881067451303,98.94,1.862115343672037,69.9
73,0.07480139728633108,98.81,1.9044658500671388,69.24
74,0.06625435811263128,98.89,1.9095243224740028,69.64
75,0.05942181676552993,99.06,1.918345998466015,69.66
76,0.0539473073289572,99.07,1.9029209896326065,69.58
77,0.06261859231251575,99.03,1.982052662563324,69.58
78,0.059212802161604246,99.06,1.9802109204411507,69.86
79,0.07097649717355485,99.0,1.9934313729166984,69.9
80,0.05972005945724975,99.02,1.9808044617891312,69.72
81,0.07947996878464501,98.93,2.0534770494937895,69.62
82,0.07662440140243056,98.94,2.0303211210012435,69.68
83,0.08661594195413196,98.87,2.0304391964435577,69.6
84,0.08011616774474492,98.94,2.0582883977890014,69.74
85,0.07953549809613081,98.97,2.0614896825790403,69.82
86,0.05413830100279192,99.18,2.001218978404999,69.9
87,0.07953417151996584,98.93,2.074330886888504,69.66
88,0.07207421775820269,99.04,2.0759193563580514,70.06
89,0.09981978705752999,98.83,2.112011030483246,69.58
90,0.0685999732206983,99.05,2.0953763285636904,69.88
91,0.09249403029476203,98.86,2.091889277100563,69.66
92,0.0709501424931915,99.08,2.0707340850025417,69.82
93,0.08406156911045833,98.99,2.092863303697109,69.58
94,0.05172646296568558,99.29,2.0384863615334035,70.04
95,0.07105111859485282,99.11,2.1290733756899836,69.56
96,0.07977743907248955,99.02,2.123588908007741,69.78
97,0.05046538156070124,99.26,2.0442265730142593,70.06
98,0.06373121910994442,99.18,2.1147170466065406,69.94
99,0.06610400127954767,99.16,2.1027248779952528,69.8
100,0.07305612727974803,99.12,2.1102983934164046,69.8
