epoch,train_losses,train_accs,val_losses,val_accs
1,5.906771140289306,14.09,5.98661227645874,13.32
2,3.38483788011339,29.93,3.536926369857788,27.53
3,2.5081896447499594,43.41,2.8284141607284545,38.76
4,2.166096652857463,49.91,2.5185995279312134,44.31
5,1.7575284896850587,57.86,2.175033588600159,49.73
6,1.7487294509039986,58.04,2.18075786819458,50.44
7,1.5309672398673164,62.59,2.04064534034729,53.63
8,1.4445108700434366,64.43,2.036577659034729,53.25
9,1.390598050626119,64.56,1.8753012229919435,54.77
10,1.541356765291426,62.77,2.2268824279785155,51.8
11,1.2320994277954103,68.86,1.8787935052871705,56.7
12,1.2065894219928317,70.12,1.9662313432693481,56.29
13,1.090570670583513,72.85,1.8635799282073975,58.35
14,1.1923894472863938,70.53,2.0350487991333006,55.7
15,0.9621036729441749,75.81,1.8560754718780517,58.34
16,1.0454706082714929,74.46,1.9281032030105592,57.72
17,0.9691080668979221,74.97,1.8487120409011841,58.11
18,1.0363015155686273,73.26,1.9768011156082153,57.2
19,0.8788763301504983,77.53,1.9249714767456054,58.79
20,0.8559581792831421,78.11,1.8557628873825074,58.5
21,1.0782037228902182,72.58,2.0881710306167602,55.07
22,1.0387453957345751,73.78,2.1259349166870116,54.61
23,0.9481602906068166,75.47,2.023557895278931,56.83
24,0.8658409802118937,77.43,1.9771830711364746,57.06
25,0.6064931091282103,84.24,1.8261720703125,60.98
26,0.6773427649656931,82.32,1.8694148878097534,59.87
27,0.7461473297887379,80.38,1.9910118246078492,58.41
28,0.7182094512144724,81.21,2.0187890590667723,57.37
29,0.5523327038579517,85.73,1.891927374458313,60.53
30,0.7813119788222843,79.96,2.1304003833770753,56.94
31,0.5893685245540407,84.73,1.9993107654571534,58.4
32,0.39772258684635164,90.22,1.7692575366973877,63.23
33,0.3264405890368753,92.07,1.7142806573867797,64.63
34,0.33352239757710034,91.92,1.6754718181610107,64.44
35,0.5533638038661745,85.71,1.9378711681365968,60.49
36,0.5100036082108815,86.9,1.9231795164108276,60.25
37,0.41852934184273083,89.71,1.9479052280426026,61.48
38,0.4221841403696272,89.23,1.8793651277542114,61.56
39,0.4082122992912928,89.7,1.9548387496948243,60.25
40,0.3244839903652668,92.18,1.810955405807495,63.4
41,0.3246389692207177,92.34,1.8702447229385375,61.9
42,0.29756116291814383,93.04,1.831006346321106,62.9
43,0.29117019488679036,93.38,1.8474868494033814,63.59
44,0.28564336829317943,93.46,1.809256019592285,63.76
45,0.27475912725296286,93.81,1.8088972230911256,63.61
46,0.2445081108863155,94.71,1.7901964920043945,64.46
47,0.22270613537157574,95.34,1.7388659770965575,65.37
48,0.20848686638958752,95.73,1.7234123468399047,66.08
49,0.21208306640941235,95.69,1.744207932472229,65.69
50,0.19865577915716504,96.01,1.7019686992645264,66.28
