epoch,train_losses,train_accs,val_losses,val_accs
1,2.937282417509291,10.06,2.9426373863220214,9.42
2,3.4409072274102104,12.3,3.4475139320373533,11.8
3,2.8034190196143256,22.23,2.8084398086547853,21.96
4,2.367817372470432,36.09,2.4111889625549314,35.88
5,1.867381744257609,48.98,2.022186297607422,45.8
6,1.4184451498667399,57.08,1.5890358531951905,53.88
7,1.3775867015626695,60.42,1.6283311953544617,55.08
8,1.6710516172091165,56.74,1.9090700798034668,52.56
9,1.321160409810808,63.29,1.634290458869934,57.32
10,1.1017931407610575,68.86,1.4765725816726685,60.14
11,1.4130498825179205,65.41,1.851447961807251,57.34
12,1.3164619595474667,68.36,1.8100330146789552,60.7
13,1.032084259692828,73.27,1.5970051866531372,63.8
14,0.7319040399286482,78.12,1.231530999660492,67.42
15,0.7287103300333023,78.9,1.3187253170967101,66.76
16,0.7061742955737644,80.77,1.3494327667236328,66.64
17,0.6280023995525307,83.18,1.3406724600315094,67.96
18,0.6503068639523453,83.15,1.416204683113098,68.2
19,0.5510510730001662,85.08,1.369412037539482,69.88
20,0.6211482021762265,82.56,1.4348966024398804,67.42
21,0.5202211352374818,85.64,1.3592843699455261,68.36
22,0.4506135154300266,86.56,1.2061549633979798,70.26
23,0.3742420518365171,88.72,1.1952754278182984,70.66
24,0.3393567563580142,90.32,1.2062566651821136,72.22
25,0.425649382176333,88.66,1.3590788314819335,70.9
26,0.35271676505208016,89.63,1.1989418828964233,71.28
27,0.2786552072479493,91.88,1.1816513339996337,72.22
28,0.2474844721255617,93.24,1.2866418773651123,71.42
29,0.2154199301088022,93.57,1.2591745141029358,72.62
30,0.21839200361139244,93.87,1.2928419174194337,72.06
31,0.21553688749720654,94.25,1.3473724670410157,72.52
32,0.212120473131703,94.5,1.3376380002975463,72.78
33,0.1810640703657435,94.9,1.2024061651229858,72.84
34,0.15152877504291634,95.93,1.2939572459220887,72.58
35,0.13969659400507808,96.3,1.360830335855484,73.06
36,0.1348592821559972,96.35,1.4258998081684113,73.38
37,0.12880916671156883,96.76,1.424512045288086,72.8
38,0.12237806195219358,96.5,1.3578829326629638,73.0
39,0.14514832250376541,95.95,1.3517712638378143,72.62
40,0.11354154860658779,96.74,1.3631503247737884,73.12
41,0.11098075851939826,97.03,1.440557692682743,73.28
42,0.12181527468668711,96.82,1.4543885417938232,73.26
43,0.11498847152874288,96.98,1.4473762754917145,73.06
44,0.10873349025439885,97.28,1.5164735527515412,73.0
45,0.1136582276132113,97.21,1.4724600728988648,73.22
46,0.09375425333586625,97.73,1.4651248848199845,72.8
47,0.09603571772484963,97.71,1.513188819551468,73.52
48,0.08353244369576893,97.87,1.5016521067619324,73.04
49,0.089772682901283,97.9,1.5615325162887572,72.82
50,0.10297028905339539,97.48,1.471051423072815,73.0
51,0.09815075494789312,97.76,1.5372907809257508,72.92
52,0.06699812097038246,98.27,1.3894603260993958,74.2
53,0.06940979815937785,98.29,1.4787931624174118,73.98
54,0.06867312604328618,98.42,1.4580393642544747,73.92
55,0.05826641554787962,98.67,1.517603112578392,73.74
56,0.051990417686249644,98.78,1.5439080372810363,73.84
57,0.05783060927773671,98.82,1.545014542412758,73.5
58,0.042862703933949683,99.02,1.5451907660007478,73.66
59,0.057504034293142874,98.71,1.4752437842130661,74.52
60,0.039690384529189514,99.01,1.4836424485206603,74.2
61,0.05253059599378612,98.77,1.4885728340625763,73.76
62,0.06459413740828944,98.51,1.553253663468361,73.78
63,0.04766648596268561,98.93,1.5257543653011323,74.08
64,0.06341328002841005,98.47,1.4679098650455475,74.08
65,0.05365919955766035,98.76,1.5214534287452697,74.06
66,0.08401824386555236,98.55,1.620692205286026,73.56
67,0.04975831173633536,98.64,1.4857375932216643,73.7
68,0.07424674672269159,98.48,1.5215996705770491,73.84
69,0.04268302238485259,99.12,1.516453287124634,73.9
70,0.035547253699486865,99.18,1.5127880709648132,73.9
71,0.04263285892318106,99.2,1.5457958834648133,74.42
72,0.10132564374407133,97.96,1.6216544009685516,72.44
73,0.038222606304246516,99.09,1.5264052521586418,74.08
74,0.07184447885940058,98.91,1.6164978566408157,73.42
75,0.06002366726131489,99.0,1.683518615424633,73.22
76,0.061154823058494366,99.0,1.7389940186738968,73.2
77,0.06559370748249865,98.91,1.7778255992889405,72.82
78,0.03895279286571054,99.34,1.6582796847999095,74.14
79,0.048447338440957374,99.12,1.747023059129715,73.18
80,0.026507929505671685,99.51,1.6168696277797223,74.18
81,0.046838055601031776,99.33,1.6483074416577816,74.08
82,0.04113930576188076,99.36,1.6517475806355477,73.98
83,0.045894463135923595,99.3,1.7158480409801007,73.58
84,0.055263575516453584,99.2,1.7795546853542328,73.12
85,0.051229089069037906,99.19,1.7919151418089867,73.22
86,0.03161162358477919,99.45,1.6517615837335586,73.94
87,0.026639459795884453,99.53,1.65192281165123,73.88
88,0.030609706716624916,99.45,1.6892306429415942,73.78
89,0.021965617134913594,99.61,1.6820052403151988,73.76
90,0.057871943932312486,99.17,1.8080817222833634,73.24
91,0.030164025242897657,99.48,1.690116046977043,73.56
92,0.021226677733936553,99.62,1.6947886216700077,74.02
93,0.03245638100905085,99.49,1.7239665620326996,73.86
94,0.035109623689594444,99.44,1.786862558555603,73.44
95,0.024838735787941713,99.55,1.741201778692007,73.8
96,0.02754500710844748,99.56,1.7582845399826765,73.68
97,0.038364078291938254,99.44,1.8260104604244232,73.44
98,0.022937658474060138,99.61,1.7219686729788781,73.82
99,0.04121035706310003,99.41,1.8147693997740746,73.68
100,0.03272783536831395,99.52,1.7550972848713398,73.92
